"company","title","career","address","deadline","link"
"㈜디지토피아","[상암]  홈쇼핑 유지보수 온라인 인프라 영역(AA/DBA/TA/SE) 모집","경력10년↑","서울 금천구 가산디지털1로 181 (가산동, 가산WCENTER) 1507,호,1508호","~04/22(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44443868?Oem_Code=C1&logpath=1&stext=DBA&listno=25"
"㈜디지토피아","[강남역] OO생명 재보험 TA, DBA 모두 가능한 인력 모집","경력10년↑","서울 금천구 가산디지털1로 181 (가산동, 가산더블유센터) 1507호","~04/22(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44443730?Oem_Code=C1&logpath=1&stext=DBA&listno=26"
"㈜디지토피아","[여의도] OO금융사 Oracle 운영 DBA 모집","경력10년↑","서울 금천구 가산디지털1로 181 (가산동, 가산더블유센터) 1507호","~04/22(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44443709?Oem_Code=C1&logpath=1&stext=DBA&listno=27"
"㈜인큐브","반도체 빅데이터 DBA 채용 (oo전자 반도체 근무)","신입·경력3년↑","경기 용인시 기흥구 서천로201번길 11 (농서동, 기흥테라타워지식산업센터) 9114호","~04/30(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44441224?Oem_Code=C1&logpath=1&stext=DBA&listno=28"
"디비시티㈜","오라클 운영 DBA 모집","경력8년↑","강원 원주시 건강로 32 (반곡동, 국민건강보험공단)","~04/19(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44438205?Oem_Code=C1&logpath=1&stext=DBA&listno=29"
"㈜에스메이트","[을지로입구역]AA,DBA,Oracle,양쪽스킬가능자,고급,5월부터3,4개월","경력9년↑","서울 동작구 대방동 393-65 상원빌딩 4층","~05/11(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44437827?Oem_Code=C1&logpath=1&stext=DBA&listno=30"
"㈜디와이즈","공공기관 데이터 이관 업무(DBA/3개월/안양)","경력10년↑","경기 안양시 만안구 박달동","~05/11(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44436458?Oem_Code=C1&logpath=1&stext=DBA&listno=31"
"㈜랜더스시스템","용산구 통합업무시스템 구축 DA/DBA 모집합니다.","경력9년↑","서울 용산구 백범로90다길 13 (문배동)","~04/20(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44433989?Oem_Code=C1&logpath=1&stext=DBA&listno=32"
"㈜스톤비","스톤비에서 Web엔지니어 및 DBA를 모집합니다.(동경근무)","경력","동경","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44431269?Oem_Code=C1&logpath=1&stext=DBA&listno=33"
"㈜케이씨엠에스","충남 보령 공기업 DB 유지운영 DBA, Oracle 경험자를 모집 합니다. (t08)","경력4년↑","충남 보령시 한내로 47 (동대동)","~04/12(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44430667?Oem_Code=C1&logpath=1&stext=DBA&listno=34"
"인텍솔루션㈜","삼성생명] 재보험업무 개발 (SI) - TA역할, DBA 경험 [ 강남역 / 고급 ]","경력9년↑","서울 서초구 서초대로74길 4 (서초동, 삼성생명서초타워)","~04/12(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44429304?Oem_Code=C1&logpath=1&stext=DBA&listno=35"
"야놀자","DBA - MySQL","경력3년↑","서울 강남구 테헤란로108길 42 (대치동, 엠디엠타워) 야놀자 본사","~05/09(목)","https://www.jobkorea.co.kr/Recruit/GI_Read/44426655?Oem_Code=C1&logpath=1&stext=DBA&listno=36"
"㈜글로벌머니익스프레스","[영등포/외국계기업]핀테크기업 DBA 경력직 채용","경력5년↑","서울 영등포구 영등포로 150 (당산동1가, 생각공장당산) B동 9층","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44426037?Oem_Code=C1&logpath=1&stext=DBA&listno=37"
