"company","title","career","address","deadline","link"
"(주)에너자이","(전문연구요원 가능) ML Engineer / Researcher 채용 공고","경력무관","서울 강남구 테헤란로27길 27","상시채용","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47747653&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)데이블","Machine Learning Engineer (전문연구요원 현역 / 보충역)","신입","서울 강남구 테헤란로 507 WeWork빌딩, 4층","채용시","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47981665&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)크립토랩","ML Engineer (인턴) 모집","경력무관","서울 관악구 관악로 1 서울대학교 501동 207호","~ 05/11(토)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47741154&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)하이","데이터 사이언티스트 [ML팀]","경력 2~10년","서울 서초구 강남대로 311 한화생명보험빌딩","~ 04/24(수)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47858721&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"한국지멘스일렉트로닉디자인오토메이션(유)","OPC(Machine Learning) Associate Application Engineer 신입","신입","경기 성남시 분당구 삼평동 664 판교미래에셋센터 7층","~ 04/17(수)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47806242&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"세이지리서치(주)","[전문연구요원 가능] Machine Learning Researcher","경력무관","서울 강남구 강남대로 374 3층","상시채용","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47942664&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)이몰디노","[eMoldino] 주니어 AI/ML 데이터 분석 (마이스터고 졸업자 선호)","신입","서울 중구 한강대로 416 서울스퀘어 14층","~ 04/28(일)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47888973&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)야놀자","Machine Learning Engineer - Software Solution","경력3년↑","서울 강남구 대치동 1003 엠디엠타워","채용시","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47967029&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)엑스큐어넷","생성형 AI 모델 연구 및 응용 개발(AI/ML) 채용","경력 3~15년","서울 은평구 가좌로 276","~ 04/29(월)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47682522&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
"(주)씨이랩","[(주)씨이랩] ML FW개발자 모집","경력1년↑","서울 강남구 언주로 617, 3,4층","~ 04/26(금)","https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47873599&location=ts&searchword=%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=a149e9cb-07d2-4c05-94a1-d0170964763c"
