"company","title","career","address","deadline","link"
"베링랩","백엔드 개발자 (Rust)","경력 1-5년","서울시 강남구 봉은사로 524 스파크플러스 B1F","상시채용","https://www.wanted.co.kr/wd/206209"
"에이치투오호스피탈리티","[H2O KOREA] 예약사업부 개발팀 백엔드 개발자","경력 1-3년","서울특별시 강남구 논현로98길 28, 2층(역삼동)","2024.04.30","https://www.wanted.co.kr/wd/206009"
"부스터스","[100억↑투자] 주니어 백엔드 개발자","경력 1-5년","서울시 강남구 테헤란로 415, L7 HOTEL 강남타워 스파크플러스 3층","상시채용","https://www.wanted.co.kr/wd/170049"
"라이트뷰","Server & Web Engineer","신입","서울특별시 마포구 양화로 147","상시채용","https://www.wanted.co.kr/wd/95315"
"토스플레이스","Server Developer (Platform)","경력 1-15년","서울특별시 강남구 테헤란로 131, 17층","상시채용","https://www.wanted.co.kr/wd/204055"
"넛지헬스케어(캐시워크)","백엔드 개발자(Node.js)(병역특례_현역/보충역)","신입","서울특별시 강남구 역삼로 136","상시채용","https://www.wanted.co.kr/wd/85836"
"론픽","백엔드 개발자 (1년 이상)","경력 1-3년","부산시 해운대구 센텀중앙로 97, 1411호 (재송동,센텀스카이비즈)","상시채용","https://www.wanted.co.kr/wd/203843"
"인플루디오","[포카마켓] 백엔드 Django 개발자 (1년 이상)","경력 1-3년","서울특별시 마포구 와우산로29길 48-24","상시채용","https://www.wanted.co.kr/wd/180901"
"머니투데이","Server Developer(Web/PHP)","신입-경력 5년","서울 종로구 청계천로11 청계11빌딩","상시채용","https://www.wanted.co.kr/wd/11018"
"메라키플레이스","Backend developer","경력 1-7년","서울특별시 서초구 서초대로77길 55 에이프로스퀘어 7층","상시채용","https://www.wanted.co.kr/wd/92592"
"케이에프지지","UCC(Urban Country Club) Server","신입-경력 30년","남양주시 다산중앙로 153 2층","상시채용","https://www.wanted.co.kr/wd/201694"
"넥슨코리아(NEXON)","[인텔리전스랩스] 넥슨 공용 게임 서버 엔진 개발자","경력 1-99년","경기도 성남시 분당구 판교로 256번길 7, 넥슨","상시채용","https://www.wanted.co.kr/wd/201465"
"전능아이티","[Smartdoctor] 백엔드 개발자","신입","서울시 서초구 효령로53길 21, 신성빌딩 2층","상시채용","https://www.wanted.co.kr/wd/143424"
"한국모바일결제","Node.js 백엔드 개발자 (1~2년 이상)","경력 1-5년","서울특별시 강남구 역삼동 826-26, 15층","2024.06.28","https://www.wanted.co.kr/wd/187808"
"기어세컨드","서버 프로그래머","신입-경력 10년","서울특별시 마포구 홍익로 25, 3층","상시채용","https://www.wanted.co.kr/wd/187951"
"엔코아","[신입] 부트캠프 강사(인공지능/빅데이터/백엔드)","신입","서울시 금천구 가산디지털1로 25, 대륭테크노타운 17차 18층","상시채용","https://www.wanted.co.kr/wd/189220"
"클러스터지원그룹","[신입] 서버 시스템 관리자","신입","경기도 군포시 공단로 149, 408호(당동, 아이밸리군포)","상시채용","https://www.wanted.co.kr/wd/182723"
"이글로벌시스템","[신입] 백엔드/서버 개발자","신입","서울시 강남구 선릉로 93길54 일환빌딩 4층","상시채용","https://www.wanted.co.kr/wd/182714"
"이글로벌시스템","백엔드/서버 개발자","경력 1-3년","서울시 강남구 선릉로 93길54 일환빌딩 4층","상시채용","https://www.wanted.co.kr/wd/99189"
"코멘토","백엔드 개발자 (PHP)","신입-경력 5년","서울특별시 중구 한강대로 416, 서울스퀘어 4층 103호","상시채용","https://www.wanted.co.kr/wd/55869"
"데일리펀딩","Back-end 개발자(백엔드)","경력 1-5년","서울시 강남구 도산대로 157, 12층","상시채용","https://www.wanted.co.kr/wd/88904"
"엔코아","부트캠프 강사(인공지능/빅데이터/백엔드)","경력 1-20년","서울시 금천구 가산디지털1로 25, 대륭테크노타운 17차 18층","상시채용","https://www.wanted.co.kr/wd/154068"
"라쿠카라차","백엔드 개발자","경력 1-10년","서울시 강남구 선릉로 86길 26","상시채용","https://www.wanted.co.kr/wd/174552"
"비브스튜디오스","R&D연구소 Client/Server 프로그램 개발","경력 1-6년","언주로727, 1층 비브스튜디오스 R&D연구소","상시채용","https://www.wanted.co.kr/wd/173945"
"넥슨코리아(NEXON)","[인텔리전스랩스] 백엔드 개발자","경력 1-99년","경기도 성남시 분당구 판교로 256번길 7, 넥슨","상시채용","https://www.wanted.co.kr/wd/107044"
"애디터(Yess)","Backend Developer (백엔드 개발자)","경력 1-10년","서울특별시 강남구 테헤란로 79길 6, 스테이지나인 삼성점","상시채용","https://www.wanted.co.kr/wd/17243"
"크레비스파트너스(도너스)","SaaS 백엔드 개발자 (전문연구요원 가능)","신입","서울특별시 성동구 왕십리로 88 노벨빌딩 4층","상시채용","https://www.wanted.co.kr/wd/6322"
"엠토스솔루션스","전략기술본부 서버 엔지니어","신입-경력 3년","서울특별시 금천구 가산디지털1로 219, 811호,1112호(가산동,벽산디지털밸리6차)","상시채용","https://www.wanted.co.kr/wd/85799"
