"company","title","career","address","deadline","link"
"㈜휴먼웍스","서버 및 시스템 관리자 채용 공고","경력무관","서울 강남구 역삼동 727-7 휴먼빌딩 3층","~04/14(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44414935?Oem_Code=C1&logpath=1&stext=서버&listno=79"
"피앤티링크","서버 및 IT인프라 구축 엔지니어 채용","신입·경력1년↑","경기 안양시 만안구 덕천로152번길 25 (안양동, 안양아이에스BIZ타워센트럴) 623,624호","~04/27(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44413481?Oem_Code=C1&logpath=1&stext=서버&listno=80"
"㈜가주정보기술","시스템 엔지니어(서버, 스토리지, 네트워크장비) 채용","경력5년↑","부산 북구 효열로 111 (금곡동, 부산지식산업센터) 503호","~06/07(금)","https://www.jobkorea.co.kr/Recruit/GI_Read/44413158?Oem_Code=C1&logpath=1&stext=서버&listno=81"
"㈜엔텍정보통신","하남데이터센터 서버OP 신입 및 경력사원 채용","경력무관","경기 하남시 미사강변중앙로48번길 25 (풍산동) 하남IDC","~05/08(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44409960?Oem_Code=C1&logpath=1&stext=서버&listno=82"
"다른정보기술㈜","[[/데이타센타 윈도우 리눅스 서버관리/장기운영(sm일)/용인/즉시부터]]","경력9년↑","서울 동작구 대방동 393-65 상원빌딩 401호","~05/06(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44404458?Oem_Code=C1&logpath=1&stext=서버&listno=83"
"주식회사 디캐릭","메타버스 서버/웹서버 프로그래머","경력1년↑","서울 마포구 성암로 330 (상암동, DMC첨단산업센터) C동 719호","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44402712?Oem_Code=C1&logpath=1&stext=서버&listno=84"
"㈜엔유정보통신","인프라장비(서버,스토리지 등) 유지보수/ 인프라 SI 구축 PM 및 엔지니어 부문별 채용공고","신입·경력3년↑","서울 영등포구 양평로22길 21 (양평동5가) 코오롱디지털타워 11층 1102호","~05/05(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44400614?Oem_Code=C1&logpath=1&stext=서버&listno=85"
"㈜투아이엠","IDC 전산센터 서버 운영 요원 (OP)모집","신입·경력","서울 영등포구 국제금융로6길 33 (여의도동) 11층 1103호","~05/05(일)","https://www.jobkorea.co.kr/Recruit/GI_Read/44397033?Oem_Code=C1&logpath=1&stext=서버&listno=86"
"㈜넷츠플러스","고객사(쇼핑몰) 경력 상주 서버 엔지니어 채용 공고","경력5년↑","서울 마포구 상암산로 34 (상암동)","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44394083?Oem_Code=C1&logpath=1&stext=서버&listno=87"
"케이엘정보통신㈜","[대전] 공공기관 상주 서버운영 경력자 채용","경력3년↑","대전 동구 중앙로 242 (신안동, 국가철도공단)","~04/15(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44393758?Oem_Code=C1&logpath=1&stext=서버&listno=88"
"㈜ 아이네트호스팅","시스템운영(Window & Linux) IDC 서버 엔지니어 채용","신입·경력1년↑","서울 서초구 남부순환로337가길 40 (서초동)","~05/04(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44390908?Oem_Code=C1&logpath=1&stext=서버&listno=89"
"㈜솔로몬텍","[솔로몬텍] H사 의왕IDC 서버운영 경력직 채용(중급)","경력2년↑","경기 의왕시 철도박물관로 37 (삼동, 현대자동차그룹의왕연구소)","~05/04(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44389292?Oem_Code=C1&logpath=1&stext=서버&listno=90"
"이롬넷","PayVerse 인프라팀 서버 엔지니어 담당자","경력3년↑","서울 강남구 테헤란로 414 (대치동, 엘앤비타워) 10층, 주식회사 이롬넷","~04/30(화)","https://www.jobkorea.co.kr/Recruit/GI_Read/44388123?Oem_Code=C1&logpath=1&stext=서버&listno=91"
"㈜에코로직","서버 엔지니어 경력자 모집(X86, Unix, Linux)","경력3년↑","경기 안양시 동안구 흥안대로427번길 57-2 (평촌동) 아이에스비즈타워","~06/03(월)","https://www.jobkorea.co.kr/Recruit/GI_Read/44387751?Oem_Code=C1&logpath=1&stext=서버&listno=92"
"㈜디지털대성","(주)디지털대성 IT운영실(서버 및 보안관리) 신입/경력 채용","신입·경력1년↑","서울 서초구 방배로 181 (방배동, 단우빌딩) 3~8층","~04/17(수)","https://www.jobkorea.co.kr/Recruit/GI_Read/44387526?Oem_Code=C1&logpath=1&stext=서버&listno=93"
"㈜트위니","[로봇개발본부] 이동로봇 관제 서버(ACS) 개발 담당자 채용","경력","대전 유성구 가정북로 90 (장동, 한국선급)","상시채용","https://www.jobkorea.co.kr/Recruit/GI_Read/44386454?Oem_Code=C1&logpath=1&stext=서버&listno=94"
"㈜ 페리도트테크","[페리도트테크] 백업/서버/기술지원 신입(경력) 엔지니어 모집","신입·경력2년↑","서울 강남구 삼성로100길 8 (삼성동, 우경빌딩) 401호","~05/04(토)","https://www.jobkorea.co.kr/Recruit/GI_Read/44386033?Oem_Code=C1&logpath=1&stext=서버&listno=95"
